Classe,Texto
pos,"@Josie_Melo @STF_oficial @simonetebetbr @SorayaThronicke Presença das candidatas nesse momento é importantíssimo. Além de reafirmar seus posicionamentos de campanha, de reforçar e mostrar o valor da participação feminina, escancara o contraste entre elas e Bolsonaro quanto ao respeito às instituições do país."
neg,@simonetebetbr @cirogomes Lobo solitário??? Mas que ridícula!
neg,"@simonetebetbr @cirogomes E a sra só fala, como advogada não faz nada?A sra disse lobo, está ofendendo os animais!Lula e Ciro representam o NE, por que o Bolsonaro tem que saber disso? Não seria a policia?Se te agridirem vai dizer que foi culpa do Bolso, nunca do Lula?Qto tens? Uns 4%;2 p + e -?Quase Zero"
neu,"@Aquatrouxa Se o Ciro tivesse 45% nas pesquisas de voto eu votava nele pra tirar o bolsonaro, mas não tem né Ele tá periga de terminar atrás da Tebet nessa eleição. Eu voto no Lula e ainda acho que dá pra ganhar no 1 turno. Por favor Ciro, fique...rs"
neg,"@simonetebetbr A propósito...de  covardia a Sra entende né? 
Nos poupe dessa falsa moralidade...concorrer com a margem de erro, não tá fácil hein? 
Vc não nos representa! Pede pra sair!
@jairbolsonaro  🇧🇷2️⃣2️⃣🇧🇷"
neg,"@KingKosh09 @simonetebetbr @cirogomes óh!!
Já tiveram uma PresidANTA, ainda querem outra????"
neg,@filipesabara Kkkkkk pede para @simonetebetbr mandar censurar mais mulheres. Kkkkk
neg,"@LUIZDONGUE @simonetebetbr @cirogomes Vcs quem vivem de fake news, não nós."
neu,"@UOLNoticias Ele não poderia ser eleitor do Ciro ou da  Tebet? Se é contra o Lula é bolsonarista isso é a regra? Outra coisa cadê o perfil dele onde ele postou o vídeo, ou o vídeo simplesmente brotou do nada?"
neu,Alguém ai Dúvida que Simone Tebet vai passar o Ciro nas Pesquisas?
neu,"@77_frota Você dizia o mesmo do PT e Lula, vai votar na Simone Tebet, certo? @simonetebetbr"
neg,"@simonetebetbr @cirogomes Só podia ser a Estepe!!! Teus seguranças te acompanham desarmados, Falastrona?"
pos,"Assistindo Borgen na Netflix e pensando na política brasileira, nesse nosso vale tudo. Na falta de escrúpulos.
Felizmente, há exceções.
Feliz com a minha escolha em Simone Tebet
#SimonePresidente15
#SouSimonePelaPaz https://t.co/KcSdxrruDi"
neg,"@simonetebetbr @cirogomes Vc quer colocar palavras na boca dele? Não funciona assim em uma democracia!
Não aprendeu ainda?"
neu,"@CentralEleicoes Todos são mto bem-vindos a votarem no Lula!!!!
Considere votar logo no 1° turno pra gente despachar o Cramunhão direto pro bueiro de onde ele saiu.
Lula sempre foi um estadista, ele com certeza ouvirá e incorporará propostas políticas da Tebet e do Ciro tbm."
neu,"Voto espontâneo:

Lula: 39% (-1)
Bolsonaro: 31% (+2)
Ciro: 4% (=)
Tebet: 2% (=)

Rejeição:

Bolsonaro: 51% (-1)
Lula: 39% (=)
Ciro: 24% (=)
Tebet: 14% (=) https://t.co/Ogtpws36Bo"
neu,"Pesquisa Datafolha (set): Lula lidera no 1º e no 2º turno!

Lula vence em 1º turno? NÃO

1º turno:

Lula: 45% (=)
Bolsonaro: 34% (+2)
Ciro: 7% (-2)
Tebet: 5% (=)
Outros: 1% (-2)
Inválidos: 7% (+1)

Vantagem de Lula no 2º turno sobre:

Bolsonaro: 14 (-1) https://t.co/DzUi0vbWok"
neg,@simonetebetbr @cirogomes Vc não está sendo solidária ao Ciro Gomes ou defendendo a família brasileira está apenas sendo mais do mesmo politiqueira...
neg,"@simonetebetbr @cirogomes Cadê as IBAGENS?????
Vc é BURRA mesmo, basta vestir uma camisola amarela ,
já é Bozo.
Coitado do vencedor da volta à França!!!!"
neu,"@cahbuzelim Real politik. Essa gente infelizmente pensa assim. Porque alguém votaria no Ciro e na Tebet, se fosse realmente contra o Bozo?"
neg,@simonetebetbr @cirogomes Essa aí só quer lacrar em cima do Bolsonaro.
neg,"@simonetebetbr @cirogomes A senhora foi omissa qdo mulheres foram atacadas, massacradas, humilhadas por seus colegas senadores, e agora aponta o dedo p o Presidente? Quanta incoerência!"
neu,"@Juliano18979731 @Cariocajales @simonetebetbr @MDB_Nacional @PSDBoficial @23cidadania @podemos19 @LulaOficial Então, nessa data, todos os anos, sempre teve muita gente na rua de verde e amarelo desde que me entendo como gente. A data não é do Bolsonaro e seus gados adestrados! A data é dos brasileiros e ponto! Triste mesmo é saber que ainda tem quem defenda esse desgoverno do capeta!
."
neg,"@Will_JC__BR @isaacsantos1931 Tem que ser muito burro, para votar em Tebet ou Ciro Bolsonaro - lula 2022"
neu,@Sen_Cristovam Sim...peça para Lul4 retirar a candidatura dele e apoiar o @cirogomes no primeiro turno! A sim e peça pra Simone tebet e os demais imitarem...aí vamos todos votar em Ciro! 50% + 1 voto e tiramos o bozó do poder ....que acha  Senador? Ideia boa né? Kkkkkk #CiroPresidente
neg,"@simonetebetbr @cirogomes Eu gostaria que a senhora também tivesse se posicionado, quando o Ciro quase agrediu um cidadão em Ribeirão Preto, o chamando de vários nome de baixo calão."
neu,@AndradeRNegro2 E vai perder pra Tebet... Vai acabar vexatoriamente em 4⁰ lugar. Pra vergonha do PDT.
pos,"@freire_roberto @martinixam Pessoal racional de centro e de centro-direita precisa perceber logo que votar em Bolsonaro, significa perder para Lula no 2o turno. E entregar país para lulopetismo.
Não quer Lula? Quer um Brasil melhor, mais moderno e unido? Vote em @simonetebetbr .
Contra Lula, Tebet! Reflita"
neg,"@simonetebetbr @cirogomes Ou é idiota ou maluca, Lobo solitário? Está de zoando com as caras dos brasileiros!"
pos,Amanhã é a posse da ministra Rosa Weber na Presidência do @STF_oficial a presença das candidatas @simonetebetbr e @SorayaThronicke é essencial. Nenhuma agenda é mais importante do que prestigiar a mulher que estará no posto da alto da Justiça brasileira durante as eleições.
neg,"@simonetebetbr @cirogomes Nossa e o que tu fez pra saber quem mandou matar o BOlsonaro? Que tu fez contra a violência contra as mulheres na famigerada CPI da palhaçada? E a violência con tra jornalistas, a constituição?"
neu,"Editando o post:

Eu queria @SF_Moro, uns querem @cirogomes e uns @simonetebetbr, ou seja, nós defendemos o Brasil.

Vamos nos despir da arrogância e, para o bem do Brasil, vamos votar apenas num candidato, no que ainda tem chance de ir ao 2º turno: #Ciro12

#NemLulaNemBolsonaro"
pos,"@sayrzth @Paulinh64261672 @DaniloGentili Tebet = tem projeto para todos os setores da sociedade, pensa em investir bastante na educação de base (o que é a melhor forma de combater a corrupção), sabe lidar com os empresários do agro. Quer estimular o empreendedorismo nos jovens. Espero que ganhe um ministério"
neu,"@HoldeferElisa @JulianaBrizola Sei .....Segundo o Datafolha, a segunda opção de voto para eleitores de Ciro é 33% para Lula, 30% para Bolsonaro, 14% para Tebet,
Bolsociro trabalha para Bolsonaro. Devia ir logo para Paris."
neu,@simonetebetbr @cirogomes Aguardando sua manifestação sobre o caso de Ibotirama-BA e do deputado Felipe Barros em Londrina-PR.
neg,@TucaAndrada3 @cirogomes e @simonetebetbr estão preocupados com eles próprios: o 1o sufocado pelo egocentrismo e a 2a preocupada em ficar popular.
neg,"Ridícula corrupta @simonetebetbr, 4 anos do governo nunca se aproximou da 1 fama para fortalecer as mulheres brasileiras independente de partido, CPI (palhaçada do senado), não mostrou respeito enquanto uma mulher médica era desrespeitada. Ridícula https://t.co/xJTwz0n2b4"
neg,"@danielamercury @LulaOficial Concordo demais... Votar em Ciro ou Tebet no momento, vai só prolongar o sofrimento."
neu,"@chico_pinheiro Está na mão dos ciristas, dos eleitores da Tebet e dos indecisos."
neg,@heldermaldonado Tá é nesse nível. No grupo dos candidatos vc vê. Só ir no grupo do Ciro ou da Tebet. Mas n vi eleitor bolsonarista ameaçando ninguém lá. https://t.co/fSaCth1T6Y
pos,"@sayrzth @Paulinh64261672 @DaniloGentili Não concordo. O Guedes tentou ser liberal, e olha o que aconteceu. Pra mim, a melhor seria tebet. Ótimas propostas para o meio ambiente, é mulher e poderia unir o Brasil novamente, super sensivel as causas sociais. Mas como ela não tem chances, vou votar em Lula."
neg,"Dica do dia:
Não sejam a Simone Tebet, mas tenham a auto estima da Simone Tebet. https://t.co/n4I9dn1dg6"
pos,@kimpaim Eu estou tranquilo pois já tomei pinga com o lula ... só não dei tiros com bonsonaro...vou votar para Simone Tebet
neg,@simonetebetbr Kkkkkkkkkkkkkkkkk    sempre os bolsonaristas.   Vocês COMUNISTAS NÃO APRENDEM MESMO  !!!!!!   CHORA PIOR SENADORA do Mato Grosso do Sul.  VAMOS MONITORAR QUANTOS VOTOS TERA EM SEU PROPRIO  ESTADO.
neg,"@filipesabara Furou a bolha da polarização mesmo uma feminista que não pode ver o desempenho de outra mulher que tem que se vitimar . Super furou mesmo @simonetebetbr 
hahahahahahahahaha"
neg,@simonetebetbr @cirogomes Não li nenhum comentário da senhora quando um louco esfaqueou o Bolsonaro em 2018.
neu,"@PazoAndre @meupaiseursal @LulaOficial Não! Esse senhor usa o Ciro para promover o miliciano vagabundo, Brochonaro. E tá dando certo. Ciro perdeu 2 pontos, Brochonaro ganhou 2. Se continuar assim a Simone Tebet assume o terceiro lugar."
neg,"@simonetebetbr @cirogomes oi minha cara; O CIRO DISSE QUE: isso não é prova de nada, não é verdade? Agora é verdade que a familia Gomes no Ceara não é nada moderna, nem democrática e a Senhora fala o que nessa situação? Nada porque será?"
neg,"@simonetebetbr @cirogomes Kkkkkkkkk   TODOS OS DIAS BC TENTAM PLANTAR  FALÁCIAS PARA INSULTAR A INTELIGÊNCIA DO POVO BRASILEIRO. 
VOCES ESTAO JUNTOS CONTRA O POVO...  CANDIDATA DE UM DIGITO MENOR QUE 2%."
neu,"Meus amigos, é o seguinte. Lula precisa de 2% de votos a mais do que tem hoje para levar no primeiro turno. Avalie ai, eu acabo de decidir que votarei nele #13 pq em 21 dias n tem como #ciro, #tebet e demais crescerem tanto, isso só vai levar o #bozo p/ o 2º turno."
neu,Condenação e ameaça: Tebet e Soraya têm suplentes 'problema' no Senado https://t.co/hSlMMn8ViZ via @UOLNoticias @UOL
neg,"@CeliaNacarato @simonetebetbr @cirogomes Foi por isso que ela foi colocada candidata, para tirar votos das mulheres do Bolsonaro,😅😂🤣

Só está é dando mais votos ao Bolsonaro reeleito.
Psdb/Pmb/toda a esquerda unida 
só dá tiro no pé e, 
tão ridículos que são, 
dão também muitos risos 
aos cidadãos brasileiros."
neg,"@filipesabara @simonetebetbr 

Já arrumou a casa?

Porque não defendeu as duas MÉDICAS na CPI do Circo?"
neu,Condenação e ameaça: Tebet e Soraya têm suplentes 'problema' no Senado https://t.co/3Af8EFyYhD via @UOLNoticias @UOL
neu,"Ciro e Tebet vão a caminhadas; Lula e Bolsonaro não têm agendas públicas #CNNnasEleições 

https://t.co/KUI6uzdCnE"
neu,"@felipelanhi @Andreavcosta @cirogomes E por que que @gleisi foi quem assinou? Ora pq ela representa formalmente o PT. É presidenta do PT. Da mesma forma, quem assinou o pedido pelo MDB foi Baleia Rossi. Não foi Tebet."
neu,"@caiovisallilc Maior parte dos eleitores de Ciro e Tebet vota em Lula no 2T. Eleição tá resolvida.

Aí te pergunto: o discurso dos eleitores do Lula tem trabalhado pra acolher ou para espantar essa maior parte?

Pra pensar..."
neu,"@caiovisallilc Achei.

Datafolha: Como votariam eleitores de Ciro e Tebet no 2o Turno entre Lula e Bolsonaro:

ELEITORES DO CIRO:
🔴48% votariam em Lula
🟤26% votariam em Bolsonaro
⚪️22% votariam B/N

ELEITORES DE TEBET:
🔴41% votariam em Lula
🟤22% votariam em Bolsonaro
⚪️33% votariam B/N"
neg,"@florsete @JovemPanNews “Não é pq houve desvio de dinheiro público que nós temos que investigar”. 
Simone Tebet na CPI do circo 🎪 https://t.co/783mUOxpOl"
neu,"por dentro Simone Tebet, por fora Lula, chega de polarização!!!!!!!! https://t.co/Qfpgqo2E8M"
neg,"Sim, com certeza Ciro e Tebet vão dizer que a culpa é da polarização https://t.co/ysEpoFaz0L"
neg,@simonetebetbr @cirogomes E quando foi que vc manifestou solidariedade a Bolsonaro quando levou a facada Simone Estepe? Porque NÃO te CALAS?
neu,"Percebi uma coisa que é óbvia : Nāo vale a pena perder tempo discutindo com militante ( seja do ciro, do bozo, da tebet ou qualquer outro), pq  ja tem opiniao formada e nem com todos argunentos do mundo vão mudar. Pra mudar voto é bem melhor falar com quem ň liga mto p/ politica"
neg,@simonetebetbr @cirogomes VAI SE FERRAR SUA GAZETEIRA!
neg,"@PSDBoficial @simonetebetbr @maragabrilli Nem  Simone, nem Rodrigo, nem Carlão, nem os deputados que nos roubaram, dois anos!! Fora bandidos!!"
neu,"@aeciodepapelao ele ficou mais ríspido depois do Lula citar ""Paris* no debate da Band

é um mimizento que não vai para o segundo turno e ainda com grandes possibilidades de ficar atrás da Tebet"
pos,"@augustodeAB Eu não entendo e não respeito que vota no Lula.

Um ladrão julgado e condenado. 

A esquerda tem Tebet,  Ciro. 
Pq um ladrão como opção. 

Não é atoa que é q ideologia cheia de sangue inocente nas mãos."
neu,"@Ticostacruz Eles acham que @LulaOficial pula de 45% do primeiro turno para 54% no segundo turno com os votos de quem? Da Tebet, D'ávila ou da Soraya? eles têm que deixar de desonestidade com os eleitores!
Ganhem sim, mas ganhem na urna ok?
@cirogomes é meu voto agora, depois é sem omissão!"
neg,@simonetebetbr @cirogomes Vc é péssima
neg,@simonetebetbr Mais vergonhoso é você fazendo promessas vazias já sabemos o seu passado dona
neu,"@andrebelini @kimpaim Mas ele está errado? Esses 7 ou 8% ou mais que podem vir até 2 de outubro que tiram esse delírio do pt de vencer no primeiro turno, quanto mais o Ciro ou a Tebet crescer, menor a chance de vitória do PT, num primeiro momento, o que o obriga o PT a debater algo que no debate +"
neg,".
🇨🇳  Tebet: do descrédito ao motivo de chacota

A vergonha em 3 atos:

1 - monta a chapa da Luluzinha, mulher vota em mulher

2 - esquece que permitiu ataque às Dras Nise e Mayra na CPI do circo

3 - Acusa PR Bolsonaro de misógino
. https://t.co/88MSQ7XdnB"
neu,"O Lula só vai ganhar no primeiro turno se conseguir virar alguns votos de centro, no caso do Ciro e da Tebet. E como os apoiadores estão fazendo? Atacando constantemente os eleitores desses candidatos, zombando dos ""8%"". 

Bem jogado, a gente mata Hitler no primeiro turno."
neu,"N consigo entender o voto em qqr outra pessoa q não seja o q poderia terminar c/ esse festival de horror logo no 1o turno. Não são eleições quaisquer, gente.. se fosse a Tebet em 1o, votaria Tebet, se fosse Ciro, votaria Ciro, mas é Lula, então vai ser Lula. Socorro, sabe?"
neg,"@simonetebetbr @cirogomes Espero que pelo menos vc que NÃO REPRESENTA O MS acredite nessa narrativa TOSCA que seu assessor digitou aqui 
BOLSONARO PRIMEIRO TURNO
#BolsonaroNoPrimeiroTurno 
#BolsonaroReeleito 
#LULADRAO 
#LulaNaCadeia 
#simoneestepe"
pos,"A Política é Governo em Amor verdade e Vida! 
Os meus candidatos e suas coroas de vida em Governo já estão quase todos escolhidos! E você já fez essa importante escolha? 
👑 Simone Tebet Presidente 
👑 Paulo Octavio Governador 
👑 Joe Valle Senador 

Fundação Cultura Regenerativa https://t.co/d2uQk1oueC"
neg,"Se Ciro e Tebet forem estadistas de verdade e, realmente, preocupados com o futuro do país, a eleição será resolvida com #LulaPresidente13 no primeiro turno"
neg,"@simonetebetbr @cirogomes Cala. A boca mentirosa , nem armado cara tava , passando mentira ao povo !! Por isso que não tem 1 por cento do eleitorado mentirosa !!"
neu,@jpejaja @Fabianorony2014 @augustodeAB Minha roda de amigos tbm. Os q gostam do Ciro ou Tebet odeiam o Bozo.
neu,"@antonionetopdt Se Ciro, Tebet ou até o troço do NOVO tivesse a frente e em condições de derrubar o GENOCIDA no primeiro turno, wu votava.
Não vai acabar a violência com a eleição no primeiro turno, mas não irá INTENSIFICAR por mais 3 semanas, para o segundo turno."
neu,"Ainn..os eleitores de @cirogomes tá ajudando bozo...

Vc acha que @LulaOficial pula de 45% do primeiro turno para 54% no segundo turno com os votos de quem? Da Tebet, D'ávila ou da Soraya?
Deixem de ser desonestos com os eleitores!
Ganhem sim, mas ganhem na urna ok?

#PrefiroCiro"
neu,"@leninaveira2 @felipelanhi @cirogomes @gleisi Não perca seu tempo com o cirista consolidado, foque nos 66% não consolidados, isto vale para os eleitores da Tebet, que se os encontrá-los pois eu ainda não achei nenhum."
pos,@lazarorosa25 @maioli_regina Vamos tirar Bolsonaro vagabundo da presidência e não deixar o Ladrão do Lula voltar.  Vamos de Simone Tebet.
neu,"@sandrosylvestre @JulianaBrizola Simone foi de 2% para 5%, os votos do Ciro foram pra Tebet. Achem outro bode expiatório. No ciro não cola."
pos,"No dia 06 estive na Sede do MDB nacional, pra conhecer o partido. Estou visitando os partidos para escolher em qual partido vou contribuir com o desenvolvimento de projetos em políticas públicas em saúde para toda sociedade brasileira! 
Apoio a  Candidatura de Simone Tebet! https://t.co/JkgBEYXbic"
neu,"Andre Janones 7040

Datafolha: Ciro e Tebet EMPACAM e empatam.
Ou seja: É hora do VOTO ÚTIL DERROTA O INÚTIL https://t.co/FBwWTFzWvs"
